project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P006,commercial,Commercial Building,25,24,98.93925468566312,True,1.0028159523178142,1.1105894876710287,1.0204731286057092,125166.7450382277,217112.76745545826,32541.385982071028,54025.986771045355,422111.32015673595
P006,commercial,Commercial Building,25,25,100.0,True,0.9889045795305587,1.1153692704398506,1.0312662918969293,0.0,62322.7189717084,0.0,24127.851219089127,84112.78779774706
P007,commercial,Commercial Building,22,1,2.5797098133735683,False,0.9971999999999999,1.004,1.003,655754.26159273,489243.9611192532,241599.16299817874,113365.16494899687,1566902.4489271159
P007,commercial,Commercial Building,22,2,3.6614649971492144,False,0.960778130110075,1.0085818290176074,1.004155641639884,264935.4600098236,206091.9505747349,101310.2890930821,47537.65489723319,653671.8690318161
P007,commercial,Commercial Building,22,3,5.173221929514499,False,0.9605182742756173,1.0129505767197002,1.0080338541718694,370148.1616405273,289261.8303981474,141581.50952587652,66434.05126883638,870037.088761245
P007,commercial,Commercial Building,22,4,7.263038429364743,False,0.9420843281895415,1.0171672738149526,1.0038046459367111,501863.86751192645,401533.17951474764,195718.88069198432,91836.83800033323,1163442.5953828855
P007,commercial,Commercial Building,22,5,10.108899113022048,False,0.9482252558478168,1.0219258365881547,1.0001861493677138,687880.740928522,549356.0607487987,266525.1555103745,125061.14608401361,1633045.1145589543
P007,commercial,Commercial Building,22,6,13.906097568595795,False,0.9286316783734938,1.026641355946161,1.001295340270832,898865.6541874884,736381.6463965476,355621.3818502638,166867.61705854617,2076236.9313137042
P007,commercial,Commercial Building,22,7,18.837115219198843,False,0.9161913699480595,1.031062186955404,1.0039818685338973,1151624.1133040367,960378.2638654362,461807.6540775731,216693.2212410356,2761182.758484918
P007,commercial,Commercial Building,22,8,25.019814056940014,False,0.8998825359785967,1.0359210044223608,1.0117266868469987,1418247.1252252106,1209833.5852374695,579032.128545759,271698.26231497986,3407435.1206673915
P007,commercial,Commercial Building,22,9,32.43983352153149,False,0.8842452734458347,1.0402702963154553,1.017664473438271,1672498.6953642953,1458049.0948596399,694911.6845553892,326072.229584673,4303762.855288254
P007,commercial,Commercial Building,22,10,40.89087173813269,False,0.8754002256594866,1.044905191270771,1.0172939921809885,1885839.4474034624,1668045.364608398,791470.3231393268,371380.27558316506,4711588.01046165
P007,commercial,Commercial Building,22,11,49.961302957914405,False,0.8445084799002749,1.0497523507496984,1.015529328891236,1952629.9452404345,1798604.5820922966,849478.7201921899,398599.45721739245,4643885.297068953
P007,commercial,Commercial Building,22,12,59.09670243218973,False,0.8572261851462653,1.0546851662266752,1.0135783602899417,1996231.7914286808,1819999.5727665278,855563.2324213317,401454.4825574266,5188050.458522937
P007,commercial,Commercial Building,22,13,67.72683113749902,False,0.8799806340571632,1.0592298722744475,1.0137608099325746,1935879.7782219588,1726745.7588023758,808242.7957439983,379250.3944189884,4763360.475906133
P007,commercial,Commercial Building,22,14,75.4002624835683,False,0.8826705057877285,1.0640632233396106,1.023082904476657,1726538.3242812902,1542332.2871296,718644.6246486643,337208.3967593046,4178373.1623570123
P007,commercial,Commercial Building,22,15,81.8640134874676,False,0.8920162412153765,1.0685322169904283,1.0306846296848458,1469756.454458591,1304647.3737912916,605353.6813617453,284049.07984128274,3760131.6201976906
P007,commercial,Commercial Building,22,16,87.06541226069629,False,0.8883150568405143,1.0734914814028007,1.0366191738286046,1177809.8185061645,1054726.016142145,487129.82503580133,228575.10051545958,3087530.6105550546
P007,commercial,Commercial Building,22,17,91.09911612514895,False,0.8718702444716002,1.0782227145560292,1.0381038427643232,896486.7258265776,821548.8519495584,377770.9695804299,177260.83049282234,2343105.555724273
P007,commercial,Commercial Building,22,18,94.1385202423251,False,0.8748665194680741,1.0829239449800725,1.0387475466076073,677826.0261211487,621737.8532164459,284651.1987186197,133566.39855540093,1692302.6023850553
P007,commercial,Commercial Building,22,19,96.37941414965076,False,0.876412014959713,1.0876824857378913,1.035195461033711,500630.8573449271,460409.56384358386,209867.8268272329,98475.92396640927,1312535.043805487
P007,commercial,Commercial Building,22,20,98.00520928032314,False,0.8768090208123404,1.092351112124527,1.0353485456813898,363378.161957837,335466.36190390994,152261.5996344564,71445.45181263062,875185.8523896502
P007,commercial,Commercial Building,22,21,99.17102272114738,True,0.8879512259419672,1.0970346355506284,1.028604060140063,92357.93405035054,181188.89063528532,32754.79475113839,40985.27123745409,350368.358082918
P007,commercial,Commercial Building,22,22,100.0,True,0.8721742778544713,1.101993042326732,1.029780892351249,0.0,51768.268544702056,0.0,18214.67388868838,71286.9988454128
P008,commercial,Commercial Building,25,1,2.0718084635412484,False,0.9971999999999999,1.004,1.003,194993.33715371613,129784.04248054736,57941.19009464562,38390.225351803754,414894.3884267675
P008,commercial,Commercial Building,25,2,2.7715959264530037,False,0.9905514029380358,1.008409175456602,1.009086814876159,65423.093282321635,44029.21352118936,19570.592131434518,12966.931486335458,137149.98600847484
P008,commercial,Commercial Building,25,3,3.6991580256837118,False,0.9611252662796375,1.012705178920918,1.0075869326378075,84141.62366407865,58608.95896916952,25940.64695741841,17187.553117914016,189801.97038680976
P008,commercial,Commercial Building,25,4,4.922029626967396,False,0.9694048952445913,1.017181049158814,1.0118652321378572,111885.54127167533,77609.89600602775,34199.41425966231,22659.5832461069,245355.74593419235
P008,commercial,Commercial Building,25,5,6.522832020856906,False,0.9617804273653054,1.0215820019401058,1.0132870585210731,145312.02638505257,102034.9461770924,44768.808237117824,29662.570515849067,308346.94874785456
P008,commercial,Commercial Building,25,6,8.59901586574498,False,0.9496277236059429,1.026074911527004,1.0101831452756043,186083.16821105947,132917.71231215147,58063.55410985946,38471.30035408343,402122.4615175865
P008,commercial,Commercial Building,25,7,11.259593052456632,False,0.9229347951089802,1.0307434538146634,1.009682298738619,231758.02516007135,171105.68128834208,74406.97885423432,49300.00024671434,534774.1408036954
P008,commercial,Commercial Building,25,8,14.61704948106653,False,0.923224618377035,1.0354176236671564,1.0065589129275996,292553.7445634013,216902.1813817426,93896.23828066915,62213.04293876875,661040.242863694
P008,commercial,Commercial Building,25,9,18.772687332159855,False,0.9362707976934381,1.039605237802693,1.0056029288655581,367220.6292989294,269552.97778809397,116218.56312100597,77003.19618893282,783575.3221071685
P008,commercial,Commercial Building,25,10,23.79475806532519,False,0.9177169825043798,1.0439829154149554,1.0086191280847996,434990.2202263858,327125.34859610803,140449.6410453513,93058.03628650786,959307.2399661638
P008,commercial,Commercial Building,25,11,29.691499165590628,False,0.8860126536733398,1.0485013494862852,1.0089495545162475,493105.5422930496,385761.6367125101,164911.09243052243,109265.5154489991,1173163.0824818695
P008,commercial,Commercial Building,25,12,36.38544158737212,False,0.8706405938260924,1.0533287704801806,1.0116479512701921,550058.3782516377,439930.32618378295,187206.00729669328,124037.50761059386,1356690.1081817213
P008,commercial,Commercial Building,25,13,43.69932696734906,False,0.8678947750741735,1.057973948284697,1.011964054754389,599105.2468056022,482793.1563842696,204543.62967865926,135524.93528028645,1341306.7461798168
P008,commercial,Commercial Building,25,14,51.36419208832034,False,0.8610311734324332,1.062726085993377,1.012274219658985,622889.9035927373,508234.1455529257,214359.29760848472,142028.52457814064,1471905.7890085794
P008,commercial,Commercial Building,25,15,59.053738465708335,False,0.8483054087182897,1.0674850872896966,1.0070615366335485,615659.8835923563,512153.9409772837,215049.5454740483,142485.86366738443,1554310.9159062856
P008,commercial,Commercial Building,25,16,66.4374891798224,False,0.8264304379125911,1.0720985314260838,1.0126634717122125,575932.0261392036,493912.14874740294,206497.51715305747,136819.52692280686,1419718.7738671743
P008,commercial,Commercial Building,25,17,73.23537895233748,False,0.8171033552036606,1.0768505660599292,1.0078798586010607,524250.6906593605,456738.4151259542,190113.0488088198,125963.63267939701,1211358.7666395605
P008,commercial,Commercial Building,25,18,79.25562974859997,False,0.812574769551086,1.0818611626457841,1.0091291516268384,461706.316847691,406372.299017851,168365.2238814894,111554.12713579336,1152309.949298234
P008,commercial,Commercial Building,25,19,84.40665774188909,False,0.7957206094037405,1.0864838481007546,1.0038683490267255,386849.8349188177,349184.6677182535,144056.12168987235,95447.59032300454,983920.8103151028
P008,commercial,Commercial Building,25,20,88.68564168929576,False,0.7936203983200294,1.0908764524993821,1.0053311695946925,320509.8481204018,291242.1350375345,119668.11926467966,79288.77640402698,804309.5974032376
P008,commercial,Commercial Building,25,21,92.15381529971552,False,0.7790675573508474,1.0956624959732308,1.0025223011303914,255013.89701255097,237091.29411995417,96992.60813863536,64264.61171783047,636568.6718438519
P008,commercial,Commercial Building,25,22,94.9091813271775,False,0.7639770839950673,1.1004825851822146,1.00116658092573,198676.97113833393,189190.9924595224,77057.88907948697,51056.419829546736,501347.4743837344
P008,commercial,Commercial Building,25,23,97.06368028703753,False,0.7515168224650821,1.1058471693021001,0.996545117818916,152817.43101711263,148654.95199185552,60253.75221153057,39922.46486331944,395658.6478738472
P008,commercial,Commercial Building,25,24,98.72747463780387,True,0.7381020009828076,1.110553880198841,0.999385747157763,40566.91402514464,86464.63734051798,13959.14146301542,24663.83980526911,170944.06204203953
P008,commercial,Commercial Building,25,25,100.0,True,0.7304490161426537,1.115209791275317,0.9956199216715194,0.0,26563.31405915049,0.0,11789.829098654642,36772.896591855555
P009,residential,Residential Building,18,1,15.594302517293334,False,0.9971999999999999,1.004,1.003,1156573.0634710093,1014281.8886644974,294570.61865935655,266623.1718183064,2614750.6107901735
P009,residential,Residential Building,18,2,18.973556385529363,False,0.9861206823544613,1.0085586523287904,1.0029667888667135,247842.47408158524,220790.80454515913,63832.85828073604,57776.70298041347,581768.0914404591
P009,residential,Residential Building,18,3,22.911085636997583,False,0.976520555157482,1.0130349652678452,1.000290320097,285976.29223281395,258408.75966220314,74378.47420928603,67321.80147137711,697195.4879102738
P009,residential,Residential Building,18,4,27.424895885082506,False,0.9844267619792817,1.0175748285865212,0.9991955934545743,330484.85228878213,297555.9620722569,85264.20952875687,77174.75045746804,783181.1635971442
P009,residential,Residential Building,18,5,32.503592274917736,False,0.9817386366908096,1.0219318315069132,0.9939086894948023,370828.39611339144,336227.4608148298,95934.70024566814,86832.87621606806,844493.2200506345
P009,residential,Residential Building,18,6,38.09918669156771,False,0.988148929897482,1.0262790716479526,0.9971934255791307,411238.2301855287,372023.78220657806,105698.71318396836,95670.52645808039,997067.2215294063
P009,residential,Residential Building,18,7,44.12350852653603,False,0.9720005805630629,1.0306064848492937,1.000792760630982,435511.41028684983,402216.6446078598,113797.21587174258,103000.68207041053,1041604.5362273993
P009,residential,Residential Building,18,8,50.450232580059684,False,0.9718994433546861,1.0349435322040148,1.003929336020819,457325.138613776,424184.2610331246,119509.48216291025,108170.9959454109,1126252.970209486
P009,residential,Residential Building,18,9,56.923502700336826,False,0.9453267994458479,1.0392263408337534,1.0023503545586951,455124.84973432304,435805.6725963311,122277.6832733991,110676.56341737593,1131263.5655500903
P009,residential,Residential Building,18,10,63.37237538536586,False,0.9416889300733504,1.043685500396352,1.0008494689414555,451664.666086508,436026.0694712811,121816.82472671075,110259.42891822984,1125857.1405724275
P009,residential,Residential Building,18,11,69.62845403114756,False,0.9292913026605865,1.047780832949344,0.9942748883734209,432393.2650997843,424650.5121372438,118175.01648604455,106963.13796871282,1162478.7503928973
P009,residential,Residential Building,18,12,75.54297472789268,False,0.9384815590817208,1.0524777799197222,0.9854705949481194,412828.95263347897,403265.89506318385,111723.11289855484,101123.3600350157,998916.8600560207
P009,residential,Residential Building,18,13,80.99979948522822,False,0.9414707313033963,1.0569156364822248,0.9841377230251515,382095.2850204991,373627.92921893677,103077.40553971374,93297.91590512179,946928.8216968293
P009,residential,Residential Building,18,14,85.92217144782687,False,0.9405883941666342,1.0612877407513546,0.9788802159631718,344349.0528105776,338428.22713319556,92981.78951486842,84160.12348626308,853814.1990790801
P009,residential,Residential Building,18,15,90.2729963153568,False,0.9455231574193026,1.0659261179851296,0.9772457971402361,305962.7957333656,300439.9691522414,82185.47584834555,74388.11225576617,777464.4373816595
